member_id,region,num_profiles,num_kids,device_mix,num_devices,view_hours_30d,titles_started,titles_completed,titles_abandoned,completion_rate,active_days_30d,thumbs_up,my_list_saves,kids_content_hours,tenure_months,churned
M006501,North America,1,0,tv_only,1,16.7,11,7,4,0.636,4,0,4,0.7,52,0
M006502,North America,1,0,mobile_only,1,75.4,7,4,3,0.571,25,6,3,0.0,59,0
M006503,Europe,3,2,tv_only,1,31.1,10,5,5,0.5,8,6,6,6.8,44,0
M006504,North America,2,0,tv_only,1,26.6,11,1,10,0.091,17,5,4,1.4,29,0
M006505,North America,3,2,multi_device,3,9.8,12,4,8,0.333,15,5,3,23.8,19,0
M006506,Latin America,4,0,multi_device,4,36.5,14,7,7,0.5,3,3,2,0.3,16,0
M006507,Latin America,2,2,web_only,1,5.6,12,1,11,0.083,6,5,3,4.3,66,0
M006508,Asia Pacific,3,1,multi_device,4,39.4,8,7,1,0.875,22,2,6,4.2,35,0
M006509,Latin America,2,1,tv_only,1,11.0,14,6,8,0.429,23,4,5,21.4,102,0
M006510,Latin America,5,0,mobile_only,1,11.4,13,12,1,0.923,2,2,4,0.1,62,0
M006511,North America,4,0,multi_device,4,8.4,13,4,9,0.308,17,2,4,0.1,114,0
M006512,Latin America,4,2,multi_device,4,88.4,13,7,6,0.538,14,4,8,14.5,58,0
M006513,Latin America,2,0,mobile_only,1,56.5,16,9,7,0.562,13,6,9,1.1,44,0
M006514,Latin America,3,0,web_only,1,17.0,16,7,9,0.438,24,5,3,0.4,86,0
M006515,Europe,2,1,multi_device,4,28.0,10,9,1,0.9,14,2,6,16.4,99,0
M006516,North America,1,0,tv_only,1,35.6,14,6,8,0.429,25,5,5,1.1,7,1
M006517,Latin America,4,0,multi_device,2,11.9,20,17,3,0.85,8,7,7,0.4,74,0
M006518,Latin America,1,0,multi_device,4,2.2,18,15,3,0.833,10,5,5,0.1,68,0
M006519,Asia Pacific,5,0,tv_only,1,17.0,14,3,11,0.214,28,3,5,0.0,46,0
M006520,North America,1,2,mobile_only,1,9.7,12,10,2,0.833,1,0,8,16.2,34,0
M006521,North America,4,0,multi_device,3,16.3,13,4,9,0.308,27,5,2,0.2,57,0
M006522,North America,2,3,tv_only,1,27.8,10,5,5,0.5,2,2,4,28.1,30,0
M006523,Latin America,2,0,tv_only,1,5.5,10,1,9,0.1,25,5,9,0.1,69,0
M006524,North America,1,0,multi_device,2,22.0,16,11,5,0.688,4,5,5,5.5,10,1
M006525,North America,3,1,multi_device,2,23.2,11,6,5,0.545,16,3,6,6.9,56,0
M006526,Asia Pacific,2,0,tv_only,1,33.2,15,3,12,0.2,23,4,10,0.1,95,0
M006527,North America,3,1,multi_device,4,27.1,11,7,4,0.636,11,4,7,6.9,45,0
M006528,Latin America,1,2,multi_device,2,29.3,9,4,5,0.444,24,1,4,6.0,75,0
M006529,North America,1,0,tv_only,1,24.6,19,13,6,0.684,21,5,6,0.2,60,0
M006530,Latin America,1,2,web_only,1,36.0,14,7,7,0.5,15,2,6,2.6,24,1
M006531,Europe,2,0,multi_device,4,32.5,10,2,8,0.2,25,6,5,3.7,65,0
M006532,Asia Pacific,4,0,tv_only,1,8.4,6,3,3,0.5,30,8,3,0.0,20,1
M006533,Asia Pacific,4,0,web_only,1,44.9,9,4,5,0.444,22,2,5,0.0,7,1
M006534,North America,1,2,multi_device,4,21.5,8,3,5,0.375,23,3,6,6.9,28,0
M006535,North America,3,0,multi_device,4,47.6,14,4,10,0.286,1,2,4,1.9,16,1
M006536,North America,3,2,multi_device,3,28.6,13,7,6,0.538,22,6,7,16.2,100,0
M006537,Europe,2,0,multi_device,3,48.2,16,7,9,0.438,26,4,4,0.1,20,0
M006538,Asia Pacific,2,0,tv_only,1,41.9,14,9,5,0.643,20,5,5,0.4,40,0
M006539,Europe,2,0,web_only,1,12.8,12,10,2,0.833,10,8,5,0.1,43,0
M006540,Europe,1,2,multi_device,3,14.5,10,8,2,0.8,13,3,9,12.7,101,0
M006541,North America,1,1,multi_device,2,52.8,10,4,6,0.4,21,4,4,5.7,33,1
M006542,Latin America,1,0,multi_device,3,38.2,16,15,1,0.938,25,3,6,3.3,58,0
M006543,Asia Pacific,3,2,web_only,1,54.7,12,8,4,0.667,16,3,6,11.9,30,0
M006544,North America,1,0,multi_device,4,11.4,11,7,4,0.636,15,10,6,0.0,41,0
M006545,Europe,1,2,mobile_only,1,18.1,12,5,7,0.417,5,1,5,10.7,85,0
M006546,North America,2,2,tv_only,1,21.7,9,5,4,0.556,24,2,4,4.5,97,0
M006547,Europe,1,1,tv_only,1,33.5,14,8,6,0.571,27,1,5,27.9,108,0
M006548,Europe,1,2,tv_only,1,15.5,10,7,3,0.7,17,6,4,27.6,14,1
M006549,North America,4,0,multi_device,3,44.4,7,5,2,0.714,19,6,5,0.0,65,0
M006550,Europe,1,1,mobile_only,1,30.0,14,11,3,0.786,13,3,5,2.4,46,0
M006551,North America,3,1,mobile_only,1,30.0,10,7,3,0.7,2,4,4,0.8,4,1
M006552,Europe,2,0,tv_only,1,30.5,10,9,1,0.9,8,8,9,0.1,76,0
M006553,Europe,3,1,multi_device,2,21.5,9,3,6,0.333,1,6,8,31.1,31,0
M006554,North America,3,0,multi_device,3,31.6,12,6,6,0.5,2,2,7,1.1,27,0
M006555,Latin America,1,0,multi_device,3,37.0,13,7,6,0.538,9,4,4,3.0,60,0
M006556,Latin America,4,0,tv_only,1,18.8,10,4,6,0.4,26,0,8,1.6,16,0
M006557,North America,2,0,multi_device,3,15.5,14,10,4,0.714,12,4,5,0.7,101,0
M006558,North America,4,0,mobile_only,1,23.4,16,13,3,0.812,9,1,4,0.0,27,0
M006559,Latin America,2,2,tv_only,1,23.6,15,8,7,0.533,1,8,8,35.7,49,0
M006560,Asia Pacific,5,0,multi_device,4,41.2,15,12,3,0.8,8,7,7,0.1,29,0
M006561,North America,3,1,web_only,1,19.4,11,8,3,0.727,27,7,3,15.5,40,0
M006562,North America,5,0,mobile_only,1,43.5,12,6,6,0.5,7,2,5,0.8,22,1
M006563,North America,2,0,web_only,1,49.2,11,7,4,0.636,20,4,4,0.1,4,1
M006564,Europe,2,0,tv_only,1,24.5,16,14,2,0.875,23,3,6,0.4,42,0
M006565,North America,3,0,tv_only,1,29.5,13,8,5,0.615,26,5,6,0.5,36,0
M006566,North America,4,1,web_only,1,43.0,16,5,11,0.312,28,3,4,15.1,30,0
M006567,Latin America,5,1,tv_only,1,53.8,9,5,4,0.556,10,3,4,3.4,114,0
M006568,Europe,2,0,multi_device,4,27.5,6,4,2,0.667,1,4,3,1.4,104,0
M006569,North America,3,0,multi_device,3,16.1,18,7,11,0.389,15,3,6,0.3,45,0
M006570,Europe,1,2,multi_device,3,42.5,17,14,3,0.824,3,7,4,0.2,46,0
M006571,Europe,2,0,multi_device,4,24.8,12,1,11,0.083,18,2,8,2.2,93,0
M006572,North America,1,0,multi_device,4,14.5,8,5,3,0.625,24,5,10,0.5,51,0
M006573,North America,2,1,web_only,1,53.9,7,3,4,0.429,25,3,0,49.6,32,1
M006574,Asia Pacific,4,0,mobile_only,1,30.5,8,4,4,0.5,21,3,9,0.1,87,0
M006575,North America,1,3,multi_device,2,57.3,16,1,15,0.062,5,3,3,62.3,116,0
M006576,Latin America,3,1,tv_only,1,40.4,8,6,2,0.75,21,3,5,15.0,51,0
M006577,Asia Pacific,3,0,mobile_only,1,25.3,10,1,9,0.1,17,1,11,5.7,56,0
M006578,North America,1,0,web_only,1,46.2,13,8,5,0.615,1,2,1,0.3,12,1
M006579,North America,2,1,multi_device,3,42.7,7,3,4,0.429,24,1,8,23.8,88,0
M006580,Europe,3,0,multi_device,3,13.2,18,13,5,0.722,24,5,4,1.6,32,0
M006581,Asia Pacific,1,2,tv_only,1,39.9,13,4,9,0.308,18,3,6,26.3,15,0
M006582,Asia Pacific,4,1,multi_device,4,71.6,10,6,4,0.6,3,5,4,6.6,60,0
M006583,Latin America,5,0,multi_device,4,25.6,13,5,8,0.385,2,4,5,2.3,18,1
M006584,North America,1,1,tv_only,1,42.5,9,5,4,0.556,24,2,6,12.8,32,0
M006585,Europe,1,0,mobile_only,1,81.1,15,4,11,0.267,12,2,7,0.1,20,1
M006586,Europe,2,0,tv_only,1,22.0,13,7,6,0.538,9,5,5,0.3,45,0
M006587,Europe,3,1,multi_device,4,32.1,15,11,4,0.733,9,4,5,25.9,76,0
M006588,North America,2,1,mobile_only,1,30.9,13,6,7,0.462,30,5,7,30.0,19,0
M006589,North America,1,1,tv_only,1,28.4,14,9,5,0.643,22,3,4,8.9,49,0
M006590,Latin America,2,0,web_only,1,80.3,14,11,3,0.786,11,1,8,0.3,72,0
M006591,Europe,5,1,multi_device,4,9.2,10,3,7,0.3,26,5,7,20.3,82,0
M006592,North America,2,0,multi_device,4,26.0,13,12,1,0.923,26,1,11,0.6,56,0
M006593,North America,2,1,web_only,1,24.3,14,7,7,0.5,6,6,4,22.3,15,1
M006594,Latin America,5,1,multi_device,2,24.7,6,1,5,0.167,9,7,11,42.6,24,0
M006595,Latin America,3,1,mobile_only,1,13.5,7,3,4,0.429,5,4,8,11.7,28,0
M006596,North America,3,2,mobile_only,1,50.3,13,1,12,0.077,26,1,9,11.6,54,0
M006597,North America,3,2,multi_device,2,39.8,17,13,4,0.765,20,5,8,17.6,49,0
M006598,North America,5,3,web_only,1,16.8,5,3,2,0.6,21,5,6,14.8,119,0
M006599,Asia Pacific,3,3,tv_only,1,19.6,12,4,8,0.333,13,4,6,18.8,43,0
M006600,Europe,4,2,web_only,1,12.2,8,6,2,0.75,24,5,6,14.7,120,0
M006601,Europe,3,3,multi_device,2,21.1,14,9,5,0.643,14,1,5,12.2,96,0
M006602,Europe,3,2,multi_device,4,31.9,12,7,5,0.583,16,6,7,22.2,12,0
M006603,North America,2,1,multi_device,3,10.1,12,5,7,0.417,18,4,6,6.1,35,0
M006604,Latin America,2,0,multi_device,3,22.7,15,11,4,0.733,29,8,5,1.1,9,1
M006605,Europe,3,0,multi_device,4,75.5,12,2,10,0.167,8,2,9,2.4,37,0
M006606,North America,2,2,web_only,1,7.4,11,8,3,0.727,28,6,6,2.5,120,0
M006607,North America,3,0,multi_device,3,18.0,12,6,6,0.5,26,1,7,0.1,68,0
M006608,Europe,1,2,multi_device,4,33.1,7,5,2,0.714,27,3,5,31.1,25,0
M006609,Asia Pacific,4,0,web_only,1,21.9,16,13,3,0.812,2,6,6,0.1,14,0
M006610,North America,1,0,mobile_only,1,9.7,5,2,3,0.4,17,2,5,2.2,27,1
M006611,Asia Pacific,4,1,tv_only,1,31.9,11,6,5,0.545,11,4,10,23.2,109,0
M006612,Latin America,3,2,multi_device,2,24.7,13,9,4,0.692,26,3,8,16.3,61,0
M006613,North America,1,0,tv_only,1,17.9,10,5,5,0.5,6,6,8,0.3,38,0
M006614,North America,2,2,mobile_only,1,21.4,14,11,3,0.786,21,6,10,19.3,116,0
M006615,North America,2,2,tv_only,1,21.6,14,7,7,0.5,9,4,7,5.6,58,0
M006616,Latin America,2,0,mobile_only,1,14.7,11,8,3,0.727,1,5,8,0.3,50,0
M006617,North America,2,0,multi_device,4,52.0,10,6,4,0.6,11,4,6,0.7,95,0
M006618,North America,1,0,tv_only,1,56.0,9,4,5,0.444,12,3,1,0.4,11,1
M006619,Europe,5,0,mobile_only,1,3.6,8,4,4,0.5,6,2,7,0.5,13,1
M006620,Latin America,1,0,multi_device,3,26.1,15,11,4,0.733,23,4,9,0.9,19,0
M006621,North America,3,0,multi_device,3,62.1,9,3,6,0.333,15,4,7,0.8,73,0
M006622,Europe,2,0,mobile_only,1,20.1,8,6,2,0.75,25,5,4,0.4,21,1
M006623,Europe,3,2,tv_only,1,46.6,16,14,2,0.875,6,5,7,40.6,44,0
M006624,Europe,2,1,multi_device,3,41.1,8,6,2,0.75,18,4,4,10.0,55,0
M006625,Latin America,3,1,tv_only,1,14.3,8,4,4,0.5,7,5,6,11.7,104,0
M006626,North America,3,0,multi_device,3,25.0,15,9,6,0.6,29,5,13,5.7,28,0
M006627,Latin America,3,2,tv_only,1,26.9,12,3,9,0.25,27,3,8,24.3,113,0
M006628,Latin America,1,2,tv_only,1,18.3,14,11,3,0.786,8,2,9,10.2,70,0
M006629,Europe,3,0,tv_only,1,35.8,11,5,6,0.455,28,4,5,0.5,22,0
M006630,Latin America,2,2,mobile_only,1,41.5,16,9,7,0.562,5,6,3,14.6,6,1
M006631,Europe,1,2,multi_device,4,29.2,12,8,4,0.667,8,3,5,9.9,43,0
M006632,North America,2,1,multi_device,2,43.9,13,8,5,0.615,30,2,8,17.1,45,0
M006633,Europe,2,1,multi_device,3,29.7,10,4,6,0.4,6,5,5,26.4,71,0
M006634,Europe,2,0,multi_device,4,26.7,14,6,8,0.429,28,5,2,3.9,82,0
M006635,Europe,3,0,multi_device,4,6.3,17,14,3,0.824,19,10,5,1.2,51,0
M006636,North America,2,0,multi_device,3,10.5,11,5,6,0.455,22,6,2,0.1,53,0
M006637,Asia Pacific,2,0,multi_device,4,68.7,12,9,3,0.75,11,4,5,0.7,78,0
M006638,Europe,1,0,tv_only,1,38.1,13,1,12,0.077,12,4,5,0.3,11,1
M006639,North America,3,2,tv_only,1,61.0,14,9,5,0.643,17,5,12,29.7,51,0
M006640,Europe,3,0,multi_device,4,23.9,10,8,2,0.8,24,8,5,0.0,25,0
M006641,Latin America,2,3,multi_device,2,95.5,11,8,3,0.727,11,3,5,42.0,32,0
M006642,Latin America,3,1,multi_device,2,25.7,11,3,8,0.273,12,1,8,14.8,51,0
M006643,Europe,2,0,multi_device,3,24.1,10,9,1,0.9,25,3,5,0.1,44,0
M006644,Asia Pacific,2,0,web_only,1,7.2,10,7,3,0.7,7,1,8,2.3,44,0
M006645,North America,2,0,multi_device,2,44.4,21,7,14,0.333,8,7,7,0.6,120,0
M006646,Europe,3,3,multi_device,3,60.4,13,5,8,0.385,25,3,5,17.8,74,0
M006647,Asia Pacific,3,2,mobile_only,1,78.4,12,4,8,0.333,27,5,7,12.6,30,0
M006648,Asia Pacific,2,0,multi_device,2,27.6,11,5,6,0.455,8,5,5,0.9,56,0
M006649,Latin America,1,3,multi_device,4,16.4,17,9,8,0.529,26,3,1,17.0,46,0
M006650,Latin America,1,1,multi_device,3,25.1,16,9,7,0.562,4,7,8,2.3,4,1
M006651,North America,3,0,multi_device,2,37.5,10,5,5,0.5,21,5,8,1.3,15,1
M006652,Asia Pacific,4,1,web_only,1,22.1,16,14,2,0.875,18,2,6,44.2,87,0
M006653,North America,2,1,web_only,1,24.4,14,10,4,0.714,17,4,7,13.4,16,1
M006654,North America,1,0,multi_device,3,26.8,11,7,4,0.636,24,3,7,0.6,9,1
M006655,North America,3,1,mobile_only,1,27.9,15,2,13,0.133,16,6,11,22.8,16,1
M006656,Europe,4,0,web_only,1,10.9,13,4,9,0.308,23,6,5,1.0,57,0
M006657,North America,4,0,tv_only,1,31.8,14,6,8,0.429,15,3,6,8.4,57,0
M006658,North America,3,0,multi_device,3,15.3,19,14,5,0.737,8,3,9,0.1,120,0
M006659,North America,4,3,mobile_only,1,29.6,17,5,12,0.294,13,8,8,3.7,41,0
M006660,North America,1,1,web_only,1,8.1,16,11,5,0.688,26,2,5,22.5,94,0
M006661,Europe,1,0,multi_device,4,53.6,4,1,3,0.25,25,3,7,1.0,68,0
M006662,Europe,1,0,multi_device,4,27.2,2,1,1,0.5,8,3,7,0.8,88,0
M006663,North America,3,0,multi_device,2,23.7,17,6,11,0.353,5,8,3,1.8,60,0
M006664,Latin America,1,1,multi_device,4,49.9,10,8,2,0.8,7,2,5,8.2,120,0
M006665,Asia Pacific,2,0,tv_only,1,37.6,13,2,11,0.154,5,3,4,1.5,7,1
M006666,Latin America,2,2,tv_only,1,22.0,15,12,3,0.8,14,3,8,4.5,94,0
M006667,North America,2,3,mobile_only,1,57.4,17,6,11,0.353,1,2,7,5.6,8,1
M006668,Latin America,4,1,multi_device,3,27.2,12,5,7,0.417,3,5,5,4.9,62,0
M006669,North America,1,0,tv_only,1,26.0,16,8,8,0.5,17,3,3,1.0,26,0
M006670,North America,2,0,multi_device,2,30.1,13,9,4,0.692,12,3,5,2.7,23,0
M006671,North America,3,0,tv_only,1,82.1,12,9,3,0.75,25,2,5,0.0,85,0
M006672,Latin America,1,1,web_only,1,7.4,20,15,5,0.75,20,7,3,35.9,38,0
M006673,North America,3,1,multi_device,3,86.2,13,8,5,0.615,13,5,7,16.1,36,0
M006674,North America,4,1,multi_device,3,48.8,18,10,8,0.556,1,6,7,12.8,57,0
M006675,North America,4,0,tv_only,1,22.5,11,3,8,0.273,26,3,5,0.1,21,1
M006676,Latin America,4,2,tv_only,1,20.1,11,8,3,0.727,17,6,8,4.4,92,0
M006677,Europe,2,0,mobile_only,1,32.7,9,5,4,0.556,27,5,2,2.2,45,0
M006678,North America,3,0,mobile_only,1,36.8,11,6,5,0.545,17,3,8,0.1,40,0
M006679,Europe,1,2,multi_device,3,55.0,15,5,10,0.333,23,4,7,27.9,58,0
M006680,Europe,2,0,tv_only,1,26.1,11,6,5,0.545,9,4,5,0.1,6,1
M006681,Europe,1,1,mobile_only,1,26.1,10,7,3,0.7,5,3,2,19.7,9,1
M006682,North America,2,2,multi_device,4,4.4,11,4,7,0.364,6,1,4,11.6,78,0
M006683,Asia Pacific,4,1,multi_device,2,19.2,14,5,9,0.357,19,3,11,41.7,68,0
M006684,North America,2,0,mobile_only,1,69.2,12,9,3,0.75,1,6,13,0.1,39,0
M006685,Latin America,3,0,mobile_only,1,38.5,19,9,10,0.474,10,1,6,0.1,84,0
M006686,North America,2,0,mobile_only,1,38.1,18,8,10,0.444,21,5,7,0.0,49,0
M006687,North America,2,0,web_only,1,20.6,16,9,7,0.562,28,7,1,0.8,25,0
M006688,North America,5,3,multi_device,3,18.9,5,1,4,0.2,24,4,5,19.2,52,0
M006689,Europe,2,1,multi_device,4,38.7,12,5,7,0.417,3,2,3,7.2,100,0
M006690,North America,3,0,mobile_only,1,33.5,13,9,4,0.692,27,3,6,1.3,36,0
M006691,Latin America,2,2,multi_device,3,38.8,15,11,4,0.733,14,4,3,6.5,46,0
M006692,North America,1,1,web_only,1,29.6,8,3,5,0.375,22,1,6,18.2,17,1
M006693,Europe,2,0,web_only,1,33.5,10,7,3,0.7,29,3,4,1.3,72,0
M006694,Latin America,4,0,multi_device,2,10.5,9,3,6,0.333,12,4,6,0.1,58,0
M006695,Europe,1,0,tv_only,1,74.8,14,13,1,0.929,21,2,10,0.7,49,0
M006696,Latin America,1,3,mobile_only,1,21.2,12,8,4,0.667,19,5,9,33.4,47,0
M006697,Europe,1,0,multi_device,4,30.3,8,6,2,0.75,16,3,7,0.0,50,0
M006698,North America,3,2,tv_only,1,4.8,18,14,4,0.778,13,2,7,7.6,43,0
M006699,Latin America,3,0,tv_only,1,18.6,13,6,7,0.462,30,8,5,0.5,33,0
M006700,North America,3,2,multi_device,4,28.9,13,7,6,0.538,29,4,4,7.1,34,0
M006701,Europe,2,0,multi_device,3,37.4,9,7,2,0.778,13,3,5,0.2,6,1
M006702,Latin America,4,3,multi_device,3,6.1,9,7,2,0.778,15,8,5,2.9,38,0
M006703,North America,3,2,tv_only,1,28.9,10,6,4,0.6,19,5,2,13.2,48,0
M006704,North America,4,0,tv_only,1,55.1,7,3,4,0.429,25,9,7,0.8,41,0
M006705,Europe,4,2,mobile_only,1,35.1,10,5,5,0.5,28,3,6,40.0,93,0
M006706,Latin America,3,1,multi_device,2,58.3,13,9,4,0.692,14,2,6,25.3,32,0
M006707,Asia Pacific,2,2,tv_only,1,37.4,4,2,2,0.5,19,1,8,14.6,8,1
M006708,Europe,4,0,multi_device,3,20.1,11,5,6,0.455,9,2,3,1.3,44,0
M006709,Europe,4,0,mobile_only,1,24.8,10,9,1,0.9,20,2,7,1.5,33,0
M006710,Asia Pacific,1,2,mobile_only,1,30.9,14,7,7,0.5,6,3,1,38.0,106,0
M006711,North America,1,2,web_only,1,39.8,13,4,9,0.308,13,6,5,11.6,91,0
M006712,North America,5,0,multi_device,4,41.4,12,8,4,0.667,25,3,5,0.0,81,0
M006713,Latin America,2,2,multi_device,3,21.9,10,7,3,0.7,2,3,5,16.6,25,0
M006714,Latin America,4,0,multi_device,4,21.5,17,11,6,0.647,7,3,8,4.7,56,0
M006715,Latin America,2,2,web_only,1,19.3,9,4,5,0.444,28,6,6,11.9,61,0
M006716,Europe,1,0,mobile_only,1,9.1,14,10,4,0.714,17,5,7,8.1,35,0
M006717,North America,1,0,tv_only,1,47.4,9,6,3,0.667,12,2,5,2.1,31,0
M006718,Europe,1,0,multi_device,2,22.1,13,4,9,0.308,7,5,5,2.4,107,0
M006719,North America,1,0,mobile_only,1,12.8,4,1,3,0.25,21,5,5,1.3,51,0
M006720,North America,2,0,tv_only,1,37.2,4,2,2,0.5,10,5,5,0.0,33,0
M006721,Latin America,3,0,mobile_only,1,39.5,10,6,4,0.6,22,3,3,1.9,48,0
M006722,North America,5,0,web_only,1,11.0,14,8,6,0.571,25,9,5,0.8,34,0
M006723,Latin America,2,0,tv_only,1,54.3,11,7,4,0.636,3,5,2,0.2,15,0
M006724,Europe,2,1,mobile_only,1,50.0,12,9,3,0.75,7,1,6,38.3,101,0
M006725,Europe,2,0,web_only,1,30.2,7,6,1,0.857,15,8,9,0.1,26,0
M006726,North America,2,0,tv_only,1,29.4,12,5,7,0.417,4,6,7,0.3,3,1
M006727,North America,2,1,multi_device,3,47.1,7,3,4,0.429,17,4,4,3.6,26,0
M006728,North America,1,2,multi_device,3,20.9,12,5,7,0.417,13,6,7,0.8,109,0
M006729,Asia Pacific,1,1,mobile_only,1,54.7,18,12,6,0.667,22,4,6,11.7,9,1
M006730,Latin America,1,0,multi_device,3,6.4,25,7,18,0.28,20,1,5,0.5,22,0
M006731,Europe,1,2,mobile_only,1,32.1,17,9,8,0.529,1,2,2,19.9,85,0
M006732,North America,3,3,web_only,1,26.5,18,12,6,0.667,21,5,7,16.7,90,0
M006733,Asia Pacific,1,0,multi_device,3,10.5,15,4,11,0.267,12,3,7,1.1,71,0
M006734,North America,4,3,multi_device,4,48.0,11,4,7,0.364,13,3,5,4.0,36,0
M006735,North America,4,0,multi_device,2,18.9,14,13,1,0.929,1,6,5,0.2,6,1
M006736,Europe,5,0,mobile_only,1,44.2,12,8,4,0.667,1,6,4,0.0,109,0
M006737,Asia Pacific,4,0,web_only,1,38.6,13,0,13,0.0,11,4,7,6.6,23,0
M006738,North America,2,1,tv_only,1,15.5,18,16,2,0.889,21,3,4,11.8,48,0
M006739,North America,2,0,web_only,1,6.6,7,3,4,0.429,20,4,5,0.2,47,0
M006740,Asia Pacific,1,0,tv_only,1,34.9,16,6,10,0.375,28,4,6,1.6,79,0
M006741,North America,4,0,web_only,1,39.4,10,7,3,0.7,27,5,7,0.7,12,0
M006742,North America,4,0,mobile_only,1,32.5,13,11,2,0.846,10,2,4,1.4,47,0
M006743,Europe,4,0,multi_device,3,15.6,14,12,2,0.857,22,3,8,0.4,34,0
M006744,Asia Pacific,2,1,multi_device,2,81.3,10,8,2,0.8,16,5,3,14.7,46,0
M006745,Europe,3,0,mobile_only,1,26.7,15,5,10,0.333,3,3,9,0.0,8,1
M006746,Asia Pacific,1,3,multi_device,2,7.4,15,10,5,0.667,20,4,3,12.0,48,0
M006747,Europe,1,0,multi_device,4,48.5,10,4,6,0.4,13,3,6,1.1,13,0
M006748,North America,3,0,tv_only,1,16.9,7,5,2,0.714,19,7,6,0.2,55,0
M006749,Asia Pacific,2,0,mobile_only,1,40.6,5,1,4,0.2,29,6,5,0.0,71,0
M006750,Europe,5,0,multi_device,4,14.9,9,3,6,0.333,18,4,4,0.5,50,0
M006751,North America,1,0,tv_only,1,27.3,13,9,4,0.692,20,6,2,0.6,34,0
M006752,Europe,4,1,multi_device,4,12.0,10,8,2,0.8,18,1,8,14.0,101,0
M006753,North America,2,1,mobile_only,1,25.8,16,14,2,0.875,13,4,3,1.1,120,0
M006754,North America,4,0,mobile_only,1,16.1,11,3,8,0.273,14,4,7,0.5,42,1
M006755,North America,4,0,multi_device,3,23.1,9,6,3,0.667,26,5,3,0.0,62,0
M006756,Europe,4,0,multi_device,4,19.1,11,2,9,0.182,1,3,7,0.1,94,0
M006757,Latin America,2,2,mobile_only,1,49.6,12,6,6,0.5,16,4,9,2.8,21,0
M006758,Europe,4,2,multi_device,2,60.3,11,6,5,0.545,21,4,2,10.9,52,0
M006759,Asia Pacific,1,0,tv_only,1,18.5,12,8,4,0.667,27,3,7,0.8,47,0
M006760,North America,1,0,multi_device,2,52.6,10,3,7,0.3,22,3,3,0.0,45,0
M006761,North America,2,3,multi_device,4,78.9,10,6,4,0.6,15,2,7,12.0,40,0
M006762,North America,4,0,mobile_only,1,11.2,16,8,8,0.5,21,5,13,0.5,88,0
M006763,North America,2,0,tv_only,1,24.6,10,8,2,0.8,11,4,3,5.3,31,0
M006764,North America,4,0,mobile_only,1,20.7,23,14,9,0.609,30,1,2,2.0,33,0
M006765,Latin America,3,1,mobile_only,1,76.9,17,7,10,0.412,10,2,6,5.4,9,1
M006766,Asia Pacific,1,3,mobile_only,1,31.7,11,2,9,0.182,15,3,6,10.0,48,0
M006767,Asia Pacific,4,3,multi_device,4,78.8,14,13,1,0.929,20,3,11,3.5,52,0
M006768,North America,1,2,tv_only,1,43.1,17,11,6,0.647,6,4,5,10.9,76,0
M006769,Asia Pacific,4,0,web_only,1,46.4,5,3,2,0.6,1,3,9,0.0,91,0
M006770,North America,2,0,multi_device,2,26.8,11,7,4,0.636,18,8,3,0.8,39,0
M006771,North America,2,0,web_only,1,37.4,10,3,7,0.3,29,4,5,0.1,6,1
M006772,Asia Pacific,2,3,web_only,1,35.4,9,5,4,0.556,7,3,8,12.6,99,0
M006773,Europe,1,1,mobile_only,1,38.0,17,10,7,0.588,6,9,5,35.4,34,1
M006774,North America,2,0,multi_device,3,5.8,8,6,2,0.75,14,5,2,0.0,29,1
M006775,Europe,1,0,mobile_only,1,68.5,12,4,8,0.333,28,7,8,0.0,71,0
M006776,North America,1,0,multi_device,2,38.8,13,6,7,0.462,27,6,9,0.3,52,0
M006777,Latin America,1,3,tv_only,1,24.6,10,5,5,0.5,13,5,8,13.4,74,0
M006778,Europe,2,0,multi_device,3,47.4,11,2,9,0.182,2,5,5,0.1,66,0
M006779,Asia Pacific,3,0,multi_device,3,25.4,11,9,2,0.818,10,4,4,0.4,51,0
M006780,North America,3,0,multi_device,3,53.2,17,12,5,0.706,12,4,5,0.1,43,0
M006781,North America,4,0,tv_only,1,18.6,12,5,7,0.417,21,2,5,1.0,33,0
M006782,Europe,3,2,tv_only,1,70.1,7,3,4,0.429,6,2,7,4.3,3,1
M006783,Europe,3,3,multi_device,4,31.6,4,2,2,0.5,23,6,6,21.5,43,0
M006784,North America,3,3,mobile_only,1,69.6,8,3,5,0.375,8,5,3,14.3,58,0
M006785,Latin America,2,1,tv_only,1,86.2,14,8,6,0.571,21,3,7,22.2,15,1
M006786,Asia Pacific,3,1,multi_device,2,20.6,16,12,4,0.75,27,3,5,18.6,75,0
M006787,Asia Pacific,1,1,multi_device,4,2.7,13,9,4,0.692,18,6,5,34.1,67,0
M006788,Latin America,4,0,tv_only,1,2.0,10,8,2,0.8,1,6,6,0.1,16,1
M006789,Latin America,3,1,multi_device,3,11.4,8,4,4,0.5,22,3,4,38.9,45,0
M006790,Europe,1,0,multi_device,2,10.0,12,6,6,0.5,6,6,6,1.7,87,0
M006791,Latin America,3,1,mobile_only,1,20.4,15,12,3,0.8,10,5,8,32.8,63,0
M006792,North America,1,0,multi_device,2,52.3,7,4,3,0.571,7,2,8,0.9,72,0
M006793,North America,1,0,multi_device,4,22.8,11,9,2,0.818,17,6,7,1.2,46,0
